request_type,date_from,date_to,count,status_code,fetch_status,message,process_date,doc_id,doc_type_code,filer_name,filer_name_eng,edinet_code,sec_code,period_start,period_end,submit_date_time,form_code,seq_number,fund_code,doc_description,jcn,xbrl_flag,pdf_flag,csv_flag
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1JX,140,久光製薬株式会社,"Hisamitsu Pharmaceutical Co., Ltd.",E00944,45300,2024-03-01,2024-05-31,2024-07-12 15:09:00,043000,622,,四半期報告書－第123期第1四半期(2024/03/01－2024/05/31),7300001006281,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1X9,140,株式会社ネクスグループ,"NCXX Group Co., Ltd.",E05702,66340,2024-03-01,2024-05-31,2024-07-12 15:10:00,043000,623,,四半期報告書－第41期第2四半期(2024/03/01－2024/05/31),8400001008341,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1KY,140,株式会社ライズ・コンサルティング・グループ,"Rise Consulting Group Co., Ltd.",E38895,91680,2024-03-01,2024-05-31,2024-07-12 15:10:00,043000,624,,四半期報告書－第5期第1四半期(2024/03/01－2024/05/31),5010401156815,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1KD,140,株式会社東京衡機,"Tokyo Hoshiki Co., Ltd.",E01587,77190,2024-03-01,2024-05-31,2024-07-12 15:10:00,043000,625,,四半期報告書－第119期第1四半期(2024/03/01－2024/05/31),2010001008816,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XN,150,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:12:00,043001,631,,訂正四半期報告書－第38期第1四半期(2022/03/01－2022/05/31),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1YZ,140,㈱ティムス,"Tims Co., Ltd.",E37069,48910,2024-03-01,2024-05-31,2024-07-12 15:12:00,043000,634,,四半期報告書－第21期第1四半期(2024/03/01－2024/05/31),5013401006469,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1L2,140,株式会社エスプール,"S-Pool Co., Ltd.",E05555,24710,2024-03-01,2024-05-31,2024-07-12 15:13:00,043000,638,,四半期報告書－第25期第2四半期(2024/03/01－2024/05/31),8010001072939,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XR,150,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:14:00,043001,640,,訂正四半期報告書－第38期第2四半期(2022/06/01－2022/08/31),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XS,150,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:15:00,043001,645,,訂正四半期報告書－第38期第3四半期(2022/09/01－2022/11/30),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XB,030,株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,"NEW ART HOLDINGS Co., Ltd.",E03333,76380,,,2024-07-12 15:16:00,023000,646,,有価証券届出書（参照方式）,9010001046693,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1WD,140,株式会社マックハウス,"Mac House Co., Ltd.",E03313,76030,2024-03-01,2024-05-31,2024-07-12 15:17:00,043000,651,,四半期報告書－第35期第1四半期(2024/03/01－2024/05/31),4011301006656,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1QT,140,株式会社買取王国,"Kaitorikoku Co., Ltd.",E27202,31810,2024-03-01,2024-05-31,2024-07-12 15:19:00,043000,653,,四半期報告書－第26期第1四半期(2024/03/01－2024/05/31),8180001071932,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0TK,030,コンフォリア・レジデンシャル投資法人,Comforia Residential Investment Corporation,E27159,,,,2024-07-12 15:20:00,04F000,656,G09033,有価証券届出書（参照方式・内国投資証券）,8011005003095,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0TL,030,コンフォリア・レジデンシャル投資法人,Comforia Residential Investment Corporation,E27159,,,,2024-07-12 15:20:00,04F000,660,G09033,有価証券届出書（参照方式・内国投資証券）,8011005003095,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1BM,140,ヤマトインターナショナル株式会社,"Yamato International Co., Ltd.",E00600,81270,2024-03-01,2024-05-31,2024-07-12 15:21:00,043000,661,,四半期報告書－第78期第3四半期(2024/03/01－2024/05/31),3120001077584,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U186,140,株式会社デザインワン・ジャパン,"Design One Japan Co., Ltd.",E31425,60480,2024-03-01,2024-05-31,2024-07-12 15:21:00,043000,662,,四半期報告書－第19期第3四半期(2024/03/01－2024/05/31),3010401088283,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0NP,140,日本毛織株式会社,"Nippon Keori Co., Ltd.",E00552,32010,2024-03-01,2024-05-31,2024-07-12 15:21:00,043000,663,,四半期報告書－第194期第2四半期(2024/03/01－2024/05/31),2140001012193,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1VJ,140,株式会社フューチャーリンクネットワーク,"Future Link Network Co., Ltd.",E36801,92410,2024-03-01,2024-05-31,2024-07-12 15:21:00,043000,664,,四半期報告書－第25期第3四半期(2024/03/01－2024/05/31),7040001019632,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0X6,180,株式会社加藤製作所,"Kato Manufacturing Co., Ltd.",E01583,63900,,,2024-07-12 15:22:00,053000,665,,臨時報告書,3010701002324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1WX,180,株式会社ケイブ,"Cave Co., Ltd.",E05449,37600,,,2024-07-12 15:22:00,053000,666,,臨時報告書,2011101006189,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1GD,140,株式会社ミスターマックス・ホールディングス,"Mr. Max Holdings Co., Ltd.",E03103,82030,2024-03-01,2024-05-31,2024-07-12 15:22:00,043000,670,,四半期報告書－第76期第1四半期(2024/03/01－2024/05/31),3290001004134,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XU,130,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:23:00,030001,672,,訂正有価証券報告書－第38期(2022/03/01－2023/02/28),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U177,140,シンメンテホールディングス株式会社,"Shinmente Holdings Co., Ltd.",E30120,60860,2024-03-01,2024-05-31,2024-07-12 15:23:00,043000,674,,四半期報告書－第40期第1四半期(2024/03/01－2024/05/31),3010701013924,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1AY,140,株式会社エコス,"Ecos Co., Ltd.",E03274,75200,2024-03-01,2024-05-31,2024-07-12 15:25:00,043000,679,,四半期報告書－第60期第1四半期(2024/03/01－2024/05/31),8012801001936,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1U5,140,テクミラホールディングス株式会社,"Tekmira Holdings Co., Ltd.",E20385,36270,2024-03-01,2024-05-31,2024-07-12 15:25:00,043000,680,,四半期報告書－第21期第1四半期(2024/03/01－2024/05/31),6010001087526,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XY,150,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:25:00,043001,681,,訂正四半期報告書－第39期第1四半期(2023/03/01－2023/05/31),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1ZW,140,株式会社イオンファンタジー,"Aeon Fantasy Co., Ltd.",E05264,43430,2024-03-01,2024-05-31,2024-07-12 15:26:00,043000,683,,四半期報告書－第29期第1四半期(2024/03/01－2024/05/31),6040001000485,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1V7,140,マックスバリュ東海株式会社,"Maxvalu Tokai Co., Ltd.",E03087,81980,2024-03-01,2024-05-31,2024-07-12 15:27:00,043000,686,,四半期報告書－第63期第1四半期(2024/03/01－2024/05/31),1080101006499,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1XZ,150,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:27:00,043001,688,,訂正四半期報告書－第39期第2四半期(2023/06/01－2023/08/31),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U201,140,株式会社竹内製作所,"Takeuchi Manufacturing Co., Ltd.",E01723,64320,2024-03-01,2024-05-31,2024-07-12 15:29:00,043000,694,,四半期報告書－第63期第1四半期(2024/03/01－2024/05/31),4100001011503,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1Y2,150,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:29:00,043001,695,,訂正四半期報告書－第39期第3四半期(2023/09/01－2023/11/30),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1ZR,140,クックビズ株式会社,"Cook Biz Co., Ltd.",E33515,65580,2024-03-01,2024-05-31,2024-07-12 15:29:00,043000,696,,四半期報告書－第17期第2四半期(2024/03/01－2024/05/31),7120001128193,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1PD,140,株式会社ビザスク,"Visasque Co., Ltd.",E35278,44900,2024-03-01,2024-05-31,2024-07-12 15:29:00,043000,697,,四半期報告書－第13期第1四半期(2024/03/01－2024/05/31),5010001145747,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1CV,140,ポエック株式会社,"Poec Co., Ltd.",E33514,92640,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,698,,四半期報告書－第36期第3四半期(2024/03/01－2024/05/31),5240001032096,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0S0,140,株式会社アルファ,"Alpha Co., Ltd.",E05083,47600,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,699,,四半期報告書－第42期第3四半期(2024/03/01－2024/05/31),6260001000380,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1LJ,140,株式会社トゥエンティーフォーセブン,"Twenty Four Seven Co., Ltd.",E35238,70740,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,700,,四半期報告書－第17期第2四半期(2024/03/01－2024/05/31),6010001115154,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1YO,030,株式会社東邦システムサイエンス,"Toho System Science Co., Ltd.",E05252,43330,,,2024-07-12 15:30:00,022000,701,,有価証券届出書（組込方式）,5010001005331,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1Z3,140,株式会社ＷＡＣＵＬ,"WACUL Co., Ltd.",E36323,41730,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,703,,四半期報告書－第15期第1四半期(2024/03/01－2024/05/31),2010001135511,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1ET,140,株式会社プラップジャパン,"Prap Japan Co., Ltd.",E05498,24490,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,704,,四半期報告書－第54期第3四半期(2024/03/01－2024/05/31),7010401097578,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1Y8,140,株式会社セイヒョー,"Seihyo Co., Ltd.",E00447,28720,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,705,,四半期報告書－第114期第1四半期(2024/03/01－2024/05/31),3110001002790,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1IP,180,株式会社パソナグループ,"Pasona Group Co., Ltd.",E05729,21680,,,2024-07-12 15:30:00,053000,706,,臨時報告書,6010001114024,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U18C,140,バリュエンスホールディングス株式会社,"Valuence Holdings Co., Ltd.",E33807,92700,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,707,,四半期報告書－第13期第3四半期(2024/03/01－2024/05/31),6120001168182,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1IV,140,株式会社フロンティア,"Frontier Co., Ltd.",E34221,42500,2023-03-01,2024-05-31,2024-07-12 15:30:00,043000,708,,四半期報告書－第21期第2四半期(2023/03/01－2024/05/31),8250001010775,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1HQ,140,日創プロニティ株式会社,"Nisso Pronity Co., Ltd.",E02493,34400,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,710,,四半期報告書－第41期第3四半期(2024/03/01－2024/05/31),1290001018169,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0W9,140,株式会社アメイズ,"Amaze Co., Ltd.",E27761,60760,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,713,,四半期報告書－第99期第2四半期(2024/03/01－2024/05/31),1320001003869,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U12H,140,株式会社北の達人コーポレーション,"Kita no Tatsujin Corporation Co., Ltd.",E26549,29300,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,717,,四半期報告書－第24期第1四半期(2024/03/01－2024/05/31),8430001028254,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1J8,140,株式会社松屋,"Matsuya Co., Ltd.",E03017,82370,2024-03-01,2024-05-31,2024-07-12 15:30:00,043000,722,,四半期報告書－第156期第1四半期(2024/03/01－2024/05/31),1010001034945,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0U1,140,株式会社ほぼ日,"Hobonichi Co., Ltd.",E32991,35600,2024-03-01,2024-05-31,2024-07-12 15:31:00,043000,726,,四半期報告書－第46期第3四半期(2024/03/01－2024/05/31),1010401048826,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1Y3,130,株式会社　リソー教育,"Resaw Education Co., Ltd.",E05024,47140,,,2024-07-12 15:31:00,030001,728,,訂正有価証券報告書－第39期(2023/03/01－2024/02/29),2013301009186,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U173,140,株式会社リンガーハット,"Ringer Hut Co., Ltd.",E03099,82000,2024-03-01,2024-05-31,2024-07-12 15:31:00,043000,729,,四半期報告書－第61期第1四半期(2024/03/01－2024/05/31),5310001001011,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1WL,140,株式会社ファンドクリエーショングループ,"Fund Creation Group Co., Ltd.",E22612,32660,2024-03-01,2024-05-31,2024-07-12 15:31:00,043000,731,,四半期報告書－第16期第2四半期(2024/03/01－2024/05/31),8010001145769,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1FO,140,株式会社出前館,"Demae-kan Co., Ltd.",E05584,24840,2024-03-01,2024-05-31,2024-07-12 15:31:00,043000,735,,四半期報告書－第25期第3四半期(2024/03/01－2024/05/31),3120001089729,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1FY,140,株式会社ローソン,"Lawson Co., Ltd.",E03345,26510,2024-03-01,2024-05-31,2024-07-12 15:31:00,043000,736,,四半期報告書－第50期第1四半期(2024/03/01－2024/05/31),2010701019195,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1IH,180,株式会社出前館,"Demae-kan Co., Ltd.",E05584,24840,,,2024-07-12 15:33:00,053000,744,,臨時報告書,3120001089729,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1RP,140,株式会社ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,"TWOSTONE & Sons Co., Ltd.",E35767,73520,2024-03-01,2024-05-31,2024-07-12 15:33:00,043000,745,,四半期報告書－第11期第3四半期(2024/03/01－2024/05/31),2011001096974,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U16C,140,株式会社ＪＲＣ,"JRC Co., Ltd.",E38780,62240,2024-03-01,2024-05-31,2024-07-12 15:33:00,043000,747,,四半期報告書－第34期第1四半期(2024/03/01－2024/05/31),2120001044197,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20D,140,株式会社アズ企画設計,"Az Planning & Design Co., Ltd.",E33863,34900,2024-03-01,2024-05-31,2024-07-12 15:33:00,043000,748,,四半期報告書－第36期第1四半期(2024/03/01－2024/05/31),9030001073546,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1MG,140,株式会社エッチ・ケー・エス,"HKS Co., Ltd.",E02238,72190,2024-03-01,2024-05-31,2024-07-12 15:33:00,043000,749,,四半期報告書－第51期第3四半期(2024/03/01－2024/05/31),7080101011279,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1FF,140,株式会社ハピネス・アンド・ディ,"Happiness & D Co., Ltd.",E26579,31740,2024-03-01,2024-05-31,2024-07-12 15:35:00,043000,755,,四半期報告書－第34期第3四半期(2024/03/01－2024/05/31),4040001063955,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1NG,140,ミクロン精密株式会社,"Micron Precision Co., Ltd.",E02478,61590,2024-03-01,2024-05-31,2024-07-12 15:37:00,043000,757,,四半期報告書－第65期第3四半期(2024/03/01－2024/05/31),1390001001841,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1GG,140,モビルス株式会社,"Mobilus Co., Ltd.",E36795,43700,2023-03-01,2024-05-31,2024-07-12 15:39:00,043000,761,,四半期報告書－第13期第3四半期(2023/03/01－2024/05/31),6010401095847,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0ON,140,株式会社アスタリスク,"Asterisk Co., Ltd.",E36860,65220,2024-03-01,2024-05-31,2024-07-12 15:40:00,043000,762,,四半期報告書－第18期第3四半期(2024/03/01－2024/05/31),3120001164267,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20H,140,株式会社ヨシムラ・フード・ホールディングス,"Yoshimura Food Holdings Co., Ltd.",E32138,28840,2024-03-01,2024-05-31,2024-07-12 15:41:00,043000,765,,四半期報告書－第17期第1四半期(2024/03/01－2024/05/31),6010001128643,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20G,140,バリュークリエーション株式会社,"Value Creation Co., Ltd.",E39089,92380,2024-03-01,2024-05-31,2024-07-12 15:43:00,043000,767,,四半期報告書－第17期第1四半期(2024/03/01－2024/05/31),8011001056031,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1M3,140,株式会社きょくとう,"Kyokuto Co., Ltd.",E05278,23000,2024-03-01,2024-05-31,2024-07-12 15:47:00,043000,769,,四半期報告書－第46期第1四半期(2024/03/01－2024/05/31),7290001012793,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1R2,140,エコモット株式会社,"Ecomot Co., Ltd.",E33237,39870,2024-03-01,2024-05-31,2024-07-12 15:49:00,043000,771,,四半期報告書－第18期第3四半期(2024/03/01－2024/05/31),6430001034659,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1KI,140,株式会社コレック,"Colec Co., Ltd.",E33928,65780,2024-03-01,2024-05-31,2024-07-12 15:49:00,043000,772,,四半期報告書－第15期第1四半期(2024/03/01－2024/05/31),2013301031289,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1RW,140,株式会社ボードルア,"Bord Lua Co., Ltd.",E37133,44130,2024-03-01,2024-05-31,2024-07-12 15:51:00,043000,776,,四半期報告書－第18期第1四半期(2024/03/01－2024/05/31),4010401098975,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20M,180,サンコール株式会社,"Suncall Co., Ltd.",E01402,59850,,,2024-07-12 15:52:00,053000,778,,臨時報告書,4130001000899,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20P,180,株式会社ｉｓｐａｃｅ,"ispace Co., Ltd.",E37584,93480,,,2024-07-12 15:53:00,053000,780,,臨時報告書,3030003001527,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1ZP,180,株式会社アシックス,"ASICS Co., Ltd.",E02378,79360,,,2024-07-12 15:54:00,053000,783,,臨時報告書,8140001005877,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20W,140,株式会社東名,"Tomei Co., Ltd.",E34729,44390,2024-03-01,2024-05-31,2024-07-12 15:54:00,043000,784,,四半期報告書－第27期第3四半期(2024/03/01－2024/05/31),2190001015679,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1TT,140,株式会社トーヨーアサノ,"Toyo Asano Co., Ltd.",E01165,52710,2024-03-01,2024-05-31,2024-07-12 15:54:00,043000,785,,四半期報告書－第82期第1四半期(2024/03/01－2024/05/31),4080101001290,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1FX,140,株式会社チヨダ,"Chiyoda Co., Ltd.",E03077,81850,2024-03-01,2024-05-31,2024-07-12 15:55:00,043000,788,,四半期報告書－第78期第1四半期(2024/03/01－2024/05/31),1011301004381,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0TN,140,株式会社ドトール・日レスホールディングス,"Doutor Co., Ltd./Nichiress Holdings",E03518,30870,2024-03-01,2024-05-31,2024-07-12 15:58:00,043000,791,,四半期報告書－第18期第1四半期(2024/03/01－2024/05/31),2011001053983,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1RB,140,株式会社ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,"property technologies Co., Ltd.",E38129,55270,2024-03-01,2024-05-31,2024-07-12 16:00:00,043000,793,,四半期報告書－第5期第2四半期(2024/03/01－2024/05/31),5011001137024,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1LN,140,株式会社ＤＤグループ,"DD Group Co., Ltd.",E05673,30730,2024-03-01,2024-05-31,2024-07-12 16:00:00,043000,794,,四半期報告書－第29期第1四半期(2024/03/01－2024/05/31),8010401065757,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1HX,140,株式会社市進ホールディングス,"Ichishin Holdings Co., Ltd.",E04958,46450,2024-03-01,2024-05-31,2024-07-12 16:00:00,043000,796,,四半期報告書－第51期第1四半期(2024/03/01－2024/05/31),2040001025619,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1LB,140,株式会社ジンズホールディングス,"Jins Holdings Co., Ltd.",E03471,30460,2024-03-01,2024-05-31,2024-07-12 16:00:00,043000,797,,四半期報告書－第37期第3四半期(2024/03/01－2024/05/31),7070001001538,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U14I,140,ペイクラウドホールディングス株式会社,"Pay Cloud Holdings Co., Ltd.",E36070,40150,2024-03-01,2024-05-31,2024-07-12 16:00:00,043000,798,,四半期報告書－第19期第3四半期(2024/03/01－2024/05/31),7010401068488,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1ZF,140,日本ＰＣサービス株式会社,"Japan PC Service Co., Ltd.",E30999,60250,2024-03-01,2024-05-31,2024-07-12 16:00:00,043000,800,,四半期報告書－第23期第3四半期(2024/03/01－2024/05/31),9120901014607,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1CG,140,株式会社キャスター,"Caster Co., Ltd.",E38651,93310,2024-03-01,2024-05-31,2024-07-12 16:01:00,043000,804,,四半期報告書－第10期第3四半期(2024/03/01－2024/05/31),7020001107769,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20Z,140,株式会社ジオコード,"Geocode Co., Ltd.",E36078,73570,2024-03-01,2024-05-31,2024-07-12 16:01:00,043000,809,,四半期報告書－第21期第1四半期(2024/03/01－2024/05/31),4010401094677,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1FE,140,インターライフホールディングス株式会社,"Interlife Holdings Co., Ltd.",E24512,14180,2024-03-01,2024-05-31,2024-07-12 16:02:00,043000,810,,四半期報告書－第15期第1四半期(2024/03/01－2024/05/31),4011501016216,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1O4,140,ＡＳＡＨＩ　ＥＩＴＯホールディングス株式会社,"ASAHI EITO Holdings Co., Ltd.",E01176,53410,2024-03-01,2024-05-31,2024-07-12 16:02:00,043000,813,,四半期報告書－第74期第2四半期(2024/03/01－2024/05/31),2120101021352,True,True,True
